0.0,1563.54,383.81,0.72,0.02,1000.00,0.00,422.72,0.00,112.47
0.05,1006.44,537.12,0.71,0.01,1000.00,0.00,417.39,0.11,126.82
0.1,572.44,129.28,0.72,0.01,1000.00,0.00,417.19,0.00,127.55
0.15,480.51,127.21,0.72,0.01,1000.00,0.00,416.79,0.00,128.83
0.2,870.46,111.46,0.73,0.01,1000.00,0.00,416.93,0.00,128.58
0.25,785.04,116.78,0.73,0.02,1000.00,0.00,416.81,0.00,128.02
0.3,1081.85,159.94,0.71,0.01,1000.00,0.00,416.93,0.00,125.96
0.35,741.12,71.41,0.71,0.01,1000.00,0.00,417.57,0.00,126.07
0.4,843.06,60.43,0.72,0.01,1000.00,0.00,417.36,0.00,127.58
0.45,799.30,84.46,0.72,0.01,1000.00,0.00,417.71,0.07,127.57
0.5,841.72,49.48,0.74,0.01,1000.00,0.00,417.14,0.07,127.79
0.55,870.75,39.93,0.73,0.02,1000.00,0.00,416.90,0.07,130.57
0.6,918.14,31.55,0.72,0.00,1000.00,0.00,416.93,0.07,125.96
0.65,884.40,44.15,0.73,0.00,1000.00,0.00,416.92,0.00,128.2
0.7,881.21,38.33,0.73,0.00,1000.00,0.00,417.05,0.00,128.47
