0.0,126565.72,6143.04,10.20,0.60,1000.00,0.00,532.25,0.00
0.05,122851.74,6818.74,10.61,0.40,1000.00,0.00,532.68,0.00
0.1,120159.28,10142.12,11.08,0.75,1000.00,0.00,534.21,0.00
0.15,125853.09,5981.42,10.82,0.32,1000.00,0.00,533.80,0.00
0.2,128009.92,9061.39,10.62,0.42,1000.00,0.00,533.75,0.00
0.25,118058.09,7390.25,11.13,0.29,1000.00,0.00,532.57,0.07
0.3,120722.36,11599.63,10.96,0.72,1000.00,0.00,533.30,0.10
0.35,105490.12,10024.76,11.40,0.54,1000.00,0.00,533.73,0.11
0.4,118629.73,11287.21,11.06,0.60,1000.00,0.00,534.27,0.00
0.45,113559.04,12437.03,10.80,0.37,1000.00,0.00,533.95,0.00
0.5,109132.71,8454.38,11.14,0.42,1000.00,0.00,533.89,0.00
0.55,106186.30,9548.27,10.90,0.34,1000.00,0.00,533.93,0.10
0.6,112970.75,12639.09,10.80,0.34,1000.00,0.00,533.12,0.00
0.65,91995.63,13958.16,10.86,0.26,1000.00,0.00,534.12,0.11
0.7,103671.96,10425.11,11.44,0.43,1000.00,0.00,534.05,0.07
