0.0,1529.22,166.61,1.51,0.01,1000.00,0.00,492.27,0.08
0.05,1629.51,656.97,1.75,0.01,1000.00,0.00,494.07,0.07
0.1,-930.47,167.65,1.74,0.01,1000.00,0.00,493.55,0.06
0.15,-1449.70,231.81,1.79,0.01,1000.00,0.00,493.98,0.07
0.2,-1184.50,198.91,1.78,0.00,1000.00,0.00,493.62,0.00
0.25,-1202.28,151.30,1.75,0.01,1000.00,0.00,493.72,0.00
0.3,-929.07,151.43,1.78,0.01,1000.00,0.00,493.97,0.06
0.35,-166.22,84.33,1.79,0.01,1000.00,0.00,493.53,0.00
0.4,-506.41,74.99,1.85,0.01,1000.00,0.00,493.88,0.06
0.45,596.29,74.25,1.84,0.01,1000.00,0.00,493.65,0.05
0.5,302.39,114.07,1.86,0.01,1000.00,0.00,493.69,0.08
0.55,-176.13,112.76,1.84,0.02,1000.00,0.00,493.79,0.07
0.6,-222.91,52.32,1.94,0.01,1000.00,0.00,493.57,0.00
0.65,-215.78,30.41,1.89,0.02,1000.00,0.00,494.18,0.07
0.7,-238.39,22.45,1.90,0.02,1000.00,0.00,494.07,0.08
