0.0,1960.86,200.34,2.97,0.08,990.89,27.33,492.34,0.00
0.05,703.39,59.92,3.35,0.08,987.98,25.31,493.61,0.06
0.1,620.42,57.75,3.35,0.02,1000.00,0.00,493.76,0.08
0.15,841.20,62.42,3.39,0.02,1000.00,0.00,494.03,0.00
0.2,422.69,105.57,3.43,0.01,1000.00,0.00,493.82,0.06
0.25,926.95,81.11,3.38,0.02,1000.00,0.00,494.29,0.16
0.3,528.04,103.23,3.39,0.02,1000.00,0.00,493.74,0.08
0.35,643.54,18.17,3.38,0.04,996.66,10.02,494.05,0.05
0.4,696.34,14.43,3.46,0.02,1000.00,0.00,493.82,0.08
0.45,673.73,18.28,3.40,0.01,1000.00,0.00,494.00,0.08
0.5,929.23,19.34,3.42,0.02,1000.00,0.00,493.87,0.06
0.55,911.80,12.69,3.44,0.03,1000.00,0.00,494.02,0.00
0.6,843.35,19.41,3.55,0.02,1000.00,0.00,493.72,0.00
0.65,900.86,19.86,3.42,0.01,1000.00,0.00,493.52,0.06
0.7,962.52,17.60,3.47,0.01,1000.00,0.00,493.90,0.06
