0.0,1529.18,45.15,0.15,0.00,1000.00,0.00,381.32,0.00,120.07
0.05,1425.92,63.71,0.15,0.00,1000.00,0.00,376.20,0.00,122.74
0.1,975.99,433.45,0.15,0.00,1000.00,0.00,376.93,0.05,122.53
0.15,1033.93,579.94,0.15,0.00,1000.00,0.00,376.79,0.00,131.91
0.2,583.84,739.02,0.15,0.00,1000.00,0.00,376.64,0.00,122.33
0.25,839.45,524.49,0.15,0.00,1000.00,0.00,376.41,0.05,122.55
0.3,99.31,826.94,0.14,0.00,1000.00,0.00,376.76,0.06,122.17
0.35,-1058.42,252.43,0.15,0.00,1000.00,0.00,376.43,0.00,122.27
0.4,299.73,709.32,0.14,0.00,1000.00,0.00,376.25,0.00,121.50
0.45,1112.41,37.56,0.14,0.00,1000.00,0.00,376.57,0.00,121.61
0.5,1198.28,371.36,0.14,0.00,1000.00,0.00,376.34,0.05,121.12
0.55,1049.13,27.06,0.15,0.00,1000.00,0.00,376.21,0.00,122.90
0.6,1091.80,48.01,0.15,0.00,1000.00,0.00,376.63,0.05,122.65
0.65,1104.69,43.91,0.15,0.00,1000.00,0.00,376.47,0.08,123.65
0.7,1229.70,28.07,0.15,0.00,1000.00,0.00,376.75,0.05,123.18
