0.0,11.63,9.02,0.19,0.06,36.60,11.66,531.33,0.00
0.05,15.57,8.72,0.24,0.06,40.81,10.87,532.92,0.09
0.1,10.06,7.31,0.21,0.06,35.07,10.00,532.73,0.00
0.15,13.85,13.28,0.23,0.10,39.76,16.50,532.86,0.00
0.2,10.33,5.03,0.21,0.04,35.23,7.31,533.01,0.09
0.25,6.72,4.62,0.17,0.05,28.07,8.63,533.01,0.00
0.3,4.10,2.23,0.09,0.05,14.34,8.83,532.93,0.00
0.35,4.73,3.17,0.09,0.06,15.42,10.53,532.70,0.11
0.4,6.27,11.40,0.14,0.09,23.22,15.90,532.66,0.10
0.45,42.54,8.75,0.39,0.08,67.12,14.29,532.63,0.00
0.5,2.54,2.63,0.12,0.03,20.13,5.53,532.61,0.00
0.55,9.89,19.30,0.20,0.12,32.56,20.49,532.70,0.00
0.6,49.38,24.27,0.46,0.14,79.34,22.56,532.81,0.11
0.65,10.03,21.30,0.20,0.15,33.35,24.60,532.47,0.10
0.7,11.72,19.11,0.21,0.13,34.83,20.65,532.59,0.00
