0.0,102972.76,39.13,11.83,0.18,1000.00,0.00,510.07,0.00
0.05,102711.66,18.27,18.23,0.52,1000.00,0.00,514.60,0.00
0.1,101404.10,140.42,17.79,0.35,1000.00,0.00,515.52,0.19
0.15,86540.85,117.19,21.44,0.56,1000.00,0.00,514.14,0.24
0.2,86540.85,117.19,21.61,0.36,1000.00,0.00,514.99,0.19
0.25,87426.25,132.93,15.89,0.52,1000.00,0.00,513.85,0.00
0.3,50111.40,1064.19,16.45,0.50,1000.00,0.00,514.01,0.00
0.35,67604.21,319.60,19.76,0.34,1000.00,0.00,513.67,0.21
0.4,67433.36,370.92,19.70,0.29,1000.00,0.00,513.93,0.24
0.45,37765.98,23.31,21.80,0.40,1000.00,0.00,515.64,0.32
0.5,37765.98,23.31,22.04,0.26,1000.00,0.00,514.68,0.14
0.55,44437.34,981.54,22.97,0.25,1000.00,0.00,515.09,0.11
0.6,41072.19,1326.91,22.26,0.49,1000.00,0.00,513.90,0.18
0.65,28315.75,37.81,24.52,0.49,1000.00,0.00,516.05,0.21
0.7,42961.63,916.36,22.84,0.39,1000.00,0.00,515.13,0.00
