0.0,11263.64,47.12,3.29,0.00,1000.00,0.00,508.97,0.00
0.05,10809.13,71.42,4.18,0.01,1000.00,0.00,514.13,0.07
0.1,3731.60,239.18,4.29,0.01,1000.00,0.00,514.17,0.00
0.15,3054.66,144.71,4.33,0.02,1000.00,0.00,513.77,0.00
0.2,3215.55,55.71,4.20,0.01,1000.00,0.00,513.14,0.00
0.25,-223.33,28.57,4.25,0.01,1000.00,0.00,514.20,0.14
0.3,-347.57,9.31,4.47,0.03,1000.00,0.00,513.68,0.00
0.35,-275.31,52.77,4.40,0.01,1000.00,0.00,513.33,0.00
0.4,1283.67,64.34,4.30,0.01,1000.00,0.00,513.65,0.00
0.45,123.06,10.74,4.25,0.01,1000.00,0.00,513.71,0.07
0.5,-236.39,7.58,4.23,0.04,1000.00,0.00,514.12,0.00
0.55,-189.06,10.54,4.27,0.01,1000.00,0.00,514.55,0.00
0.6,117.05,9.55,4.39,0.01,1000.00,0.00,514.30,0.00
0.65,-106.86,0.25,4.24,0.01,1000.00,0.00,513.79,0.00
0.7,-137.91,0.22,4.42,0.01,1000.00,0.00,514.10,0.00
