0.0,11263.64,47.12,3.77,0.05,1000.00,0.00,509.39,0.00
0.05,11187.80,36.93,4.89,0.14,1000.00,0.00,513.07,0.00
0.1,11061.04,29.22,5.01,0.06,1000.00,0.00,513.32,0.00
0.15,10797.25,261.75,4.97,0.04,1000.00,0.00,511.87,0.00
0.2,10384.57,165.28,4.94,0.18,1000.00,0.00,513.00,0.00
0.25,1354.69,91.98,5.03,0.06,1000.00,0.00,513.87,0.07
0.3,739.74,51.10,5.02,0.12,1000.00,0.00,513.73,0.00
0.35,617.18,126.34,5.04,0.10,1000.00,0.00,513.78,0.00
0.4,-527.68,2.16,5.13,0.09,1000.00,0.00,512.60,0.00
0.45,194.58,17.57,4.91,0.14,1000.00,0.00,513.22,0.00
0.5,59.88,31.61,5.14,0.06,1000.00,0.00,512.63,0.11
0.55,-621.95,116.51,5.01,0.06,1000.00,0.00,513.36,0.00
0.6,-293.42,43.39,4.99,0.22,1000.00,0.00,514.01,0.22
0.65,408.54,13.08,5.06,0.08,1000.00,0.00,513.32,0.00
0.7,-557.33,7.74,5.20,0.08,1000.00,0.00,512.41,0.07
