0.0,144849.24,4353.59,6.83,1.38,1000.00,0.00,427.55,0.00
0.05,112861.98,3994.05,6.49,0.15,1000.00,0.00,433.17,0.15
0.1,113693.18,3626.43,6.83,0.37,1000.00,0.00,432.67,0.07
0.15,109686.38,5060.96,7.40,0.87,1000.00,0.00,432.93,0.12
0.2,101346.45,4170.77,6.62,0.15,1000.00,0.00,432.58,0.10
0.25,111090.46,5025.80,7.41,1.60,1000.00,0.00,432.82,0.12
0.3,101929.41,3741.10,7.42,1.40,1000.00,0.00,433.27,0.31
0.35,89595.33,4560.13,7.84,1.63,1000.00,0.00,432.88,0.40
0.4,84537.45,8521.66,6.54,0.21,1000.00,0.00,432.91,0.21
0.45,96913.08,4588.79,8.90,1.74,1000.00,0.00,432.81,0.19
0.5,88193.32,11631.13,6.91,1.17,1000.00,0.00,432.70,0.06
0.55,102426.34,1421.59,7.56,1.59,1000.00,0.00,433.04,0.00
0.6,116946.00,2952.65,9.04,0.92,1000.00,0.00,432.82,0.10
0.65,96137.85,8624.91,9.36,0.36,1000.00,0.00,432.75,0.06
0.7,85323.65,5958.75,9.42,1.92,1000.00,0.00,432.67,0.16
