0.0,10201.25,383.62,1.41,0.00,1000.00,0.00,426.29,0.05
0.05,8787.23,598.21,2.25,0.62,1000.00,0.00,430.36,0.07
0.1,3869.11,242.61,1.97,0.01,1000.00,0.00,430.25,0.09
0.15,2182.62,105.01,1.99,0.00,1000.00,0.00,431.46,0.29
0.2,1923.43,145.44,1.96,0.00,1000.00,0.00,431.14,0.27
0.25,1941.56,156.07,1.98,0.01,1000.00,0.00,431.41,0.41
0.3,-567.68,4007.17,1.96,0.00,1000.00,0.00,431.14,0.09
0.35,982.29,90.79,3.01,1.16,1000.00,0.00,431.18,0.00
0.4,1048.78,52.99,1.97,0.01,1000.00,0.00,431.43,0.31
0.45,87.71,29.38,1.98,0.01,1000.00,0.00,431.32,0.55
0.5,-109.22,268.06,1.98,0.01,1000.00,0.00,430.91,0.00
0.55,-5601.09,1248.80,2.01,0.01,1000.00,0.00,431.47,0.59
0.6,-3300.49,988.96,1.96,0.01,1000.00,0.00,430.53,0.00
0.65,-2300.99,387.29,2.01,0.01,1000.00,0.00,430.61,0.07
0.7,455.10,134.62,2.22,0.75,1000.00,0.00,431.83,0.50
