0.0,4251.20,238.82,1.01,0.01,1000.00,0.00,500.27,0.00,510.09
0.05,4262.78,183.58,1.02,0.01,999.30,2.10,499.57,0.09,518.76
0.1,4402.08,154.77,1.01,0.01,1000.00,0.00,499.73,0.00,349.21
0.15,3697.07,1306.79,0.88,0.26,870.00,260.30,499.98,0.00,519.59
0.2,4120.76,566.88,1.02,0.15,958.80,112.51,499.20,0.00,378.04
0.25,3549.46,1144.83,0.84,0.25,861.60,254.70,499.41,0.07,578.23
0.3,3777.32,1045.40,0.90,0.20,902.10,198.92,499.62,0.00,371.00
0.35,3370.04,1462.89,0.80,0.30,815.30,305.39,499.80,0.00,583.49
0.4,3902.75,1137.76,0.92,0.23,922.70,231.90,498.83,0.09,366.14
0.45,3844.47,1124.03,0.89,0.23,914.20,229.57,498.80,0.00,409.66
0.5,1081.29,491.96,0.35,0.15,361.90,144.42,499.23,0.00,219.59
0.55,1255.57,1374.43,0.38,0.36,387.60,367.00,498.85,0.00,133.29
0.6,1201.53,1186.90,0.34,0.30,348.80,301.71,499.44,0.07,245.14
0.65,255.68,132.02,0.09,0.04,91.80,43.03,497.86,0.00,81.62
0.7,325.78,111.32,0.10,0.03,103.40,31.22,499.35,0.00,88.49
