0.0,2686.42,255.20,3.32,0.33,723.29,72.25,503.85,0.00
0.05,3399.81,130.05,5.33,0.22,933.31,38.08,507.67,0.07
0.1,3269.72,217.69,5.09,0.35,895.26,61.26,507.42,0.00
0.15,3489.63,119.49,5.42,0.19,958.78,34.39,506.12,0.00
0.2,107.56,0.62,0.33,0.00,55.83,0.25,507.17,0.00
0.25,111.06,0.88,0.34,0.00,58.17,0.25,506.83,0.00
0.3,124.23,0.44,0.39,0.00,69.49,0.23,506.50,0.11
0.35,124.78,1.22,0.45,0.00,76.00,0.75,507.13,0.07
0.4,103.53,2.31,0.32,0.01,56.00,0.89,506.70,0.24
0.45,104.46,1.04,0.32,0.00,56.05,0.32,506.41,0.07
0.5,61.08,0.43,0.23,0.00,37.37,0.26,506.44,0.00
0.55,66.30,0.53,0.24,0.00,40.52,0.30,507.13,0.14
0.6,71.74,0.46,0.26,0.00,43.92,0.27,506.45,0.10
0.65,77.30,0.56,0.28,0.00,47.81,0.33,506.97,0.00
0.7,54.30,0.35,0.19,0.00,32.86,0.23,506.65,0.07
