0.0,136900.13,22986.21,1.18,0.09,1000.00,0.00,501.38,0.00
0.05,148084.28,5465.53,1.12,0.02,1000.00,0.00,499.95,0.07
0.1,150663.12,6474.49,1.12,0.02,1000.00,0.00,499.36,0.00
0.15,142189.55,23390.18,1.12,0.02,1000.00,0.00,499.52,0.00
0.2,145421.11,18634.10,1.13,0.03,1000.00,0.00,499.36,0.00
0.25,139720.59,891.08,1.54,0.10,1000.00,0.00,499.78,0.00
0.3,140097.21,943.07,1.59,0.08,1000.00,0.00,498.97,0.07
0.35,140719.92,644.71,1.57,0.07,1000.00,0.00,499.52,0.00
0.4,140385.69,685.60,1.45,0.16,1000.00,0.00,499.34,0.00
0.45,139127.49,395.61,1.22,0.18,1000.00,0.00,499.47,0.00
0.5,139121.38,388.37,1.22,0.18,1000.00,0.00,499.10,0.00
0.55,139427.89,386.24,1.23,0.18,1000.00,0.00,499.57,0.00
0.6,139650.05,194.92,1.05,0.00,1000.00,0.00,499.14,0.09
0.65,140309.50,357.07,1.14,0.19,1000.00,0.00,498.91,0.00
0.7,137574.71,673.12,1.04,0.07,1000.00,0.00,498.86,0.00
