0.0,2549.96,928.07,0.31,0.12,684.10,258.38,499.97,0.00
0.05,3463.30,482.14,0.44,0.07,952.70,141.90,499.76,0.00
0.1,3341.90,583.95,0.42,0.08,920.60,166.65,499.36,0.07
0.15,1857.47,644.46,0.23,0.08,504.20,176.10,498.46,0.00
0.2,3573.24,9.43,0.45,0.00,1000.00,0.00,499.23,0.07
0.25,3205.76,684.78,0.39,0.09,864.60,196.01,499.36,0.07
0.3,959.22,122.42,0.13,0.02,285.20,34.10,499.12,0.00
0.35,868.29,44.44,0.12,0.01,263.50,12.22,498.61,0.00
0.4,527.71,7.06,0.08,0.00,170.70,0.78,499.39,0.00
0.45,456.73,50.25,0.07,0.01,154.20,12.56,498.55,0.11
0.5,379.98,62.00,0.07,0.01,145.00,17.11,499.16,0.00
0.55,282.16,9.23,0.05,0.00,112.00,3.44,499.16,0.00
0.6,201.77,30.31,0.04,0.01,95.50,15.67,499.13,0.10
0.65,181.50,18.30,0.04,0.01,86.80,13.26,499.14,0.00
0.7,202.19,1.93,0.04,0.00,90.30,0.90,498.82,0.00
