0.0,10201.25,383.62,1.41,0.00,1000.00,0.00,426.29,0.05
0.05,9463.65,263.06,1.97,0.00,1000.00,0.00,430.91,0.15
0.1,2540.98,98.26,1.96,0.01,1000.00,0.00,431.02,0.00
0.15,1405.25,42.86,2.45,1.02,1000.00,0.00,431.12,0.11
0.2,849.16,24.49,2.00,0.01,1000.00,0.00,430.82,0.25
0.25,-17.14,38.24,1.99,0.01,1000.00,0.00,431.07,0.58
0.3,-440.36,2.60,2.23,0.48,1000.00,0.00,431.14,0.00
0.35,-464.34,2.65,1.99,0.00,1000.00,0.00,431.35,0.15
0.4,-519.74,4.76,2.46,0.79,1000.00,0.00,430.25,0.17
0.45,-242.25,11.39,2.25,0.52,1000.00,0.00,430.74,0.00
0.5,-108.15,1.38,2.52,1.02,1000.00,0.00,431.25,0.20
0.55,-134.96,4.50,1.99,0.00,1000.00,0.00,431.49,0.23
0.6,-254.74,6.47,1.98,0.00,1000.00,0.00,431.13,0.24
0.65,-206.99,0.69,2.01,0.00,1000.00,0.00,430.20,0.20
0.7,-110.32,4.33,1.98,0.00,1000.00,0.00,431.99,0.79
