0.0,10467.97,387.15,0.36,0.00,1000.00,0.00,499.52,0.00,230.33
0.05,9609.40,140.62,0.36,0.00,1000.00,0.00,499.18,0.00,232.27
0.1,8503.81,982.20,0.36,0.00,1000.00,0.00,498.93,0.00,228.98
0.15,6301.78,3194.94,0.35,0.00,1000.00,0.00,498.74,0.00,228.11
0.2,7053.61,664.38,0.36,0.00,1000.00,0.00,499.57,0.00,220.9
0.25,5314.03,1985.96,0.35,0.00,1000.00,0.00,499.37,0.00,213.99
0.3,4096.96,603.14,0.35,0.00,1000.00,0.00,498.34,0.00,209.52
0.35,3312.53,163.85,0.35,0.00,1000.00,0.00,498.63,0.00,192.6
0.4,1237.40,1844.92,0.35,0.01,1000.00,0.00,499.12,0.00,182.45
0.45,3281.49,75.28,0.35,0.00,1000.00,0.00,498.82,0.00,103.95
0.5,3266.86,89.52,0.35,0.00,1000.00,0.00,499.62,0.00,96.99
0.55,2930.21,158.15,0.35,0.00,1000.00,0.00,498.04,0.09,100.33
0.6,2190.13,362.74,0.35,0.00,1000.00,0.00,498.48,0.00,77.65
0.65,1872.49,429.72,0.35,0.00,1000.00,0.00,498.65,0.00,78.75
0.7,427.77,766.55,0.36,0.00,1000.00,0.00,499.00,0.11,79.08
