0.0,5429.83,128.59,7.19,0.18,990.82,15.69,508.75,0.00
0.05,4480.98,409.37,7.66,0.69,881.18,65.59,513.72,0.20
0.1,4053.47,310.90,8.34,0.41,927.38,43.16,512.44,0.00
0.15,1278.57,276.77,5.66,0.94,622.33,104.61,513.54,0.00
0.2,1452.41,379.87,6.64,1.10,730.32,123.13,513.97,0.12
0.25,1507.57,191.59,6.21,0.67,692.64,74.67,514.68,0.11
0.3,828.36,302.23,4.62,1.23,494.98,132.70,512.63,0.00
0.35,605.61,35.63,9.39,0.21,1000.00,0.00,513.26,0.00
0.4,704.03,43.60,9.32,0.35,979.08,33.54,513.19,0.00
0.45,752.06,27.12,9.25,0.36,1000.00,0.00,513.79,0.13
0.5,780.74,43.25,9.47,0.08,1000.00,0.00,513.76,0.22
0.55,755.28,31.03,9.16,0.24,1000.00,0.00,513.82,0.09
0.6,751.56,27.98,9.43,0.10,1000.00,0.00,514.27,0.15
0.65,720.87,32.41,9.14,0.33,1000.00,0.00,513.07,0.00
0.7,917.50,17.55,9.39,0.12,1000.00,0.00,513.32,0.18
