0.0,104397.97,1489.86,14.35,0.09,1000.00,0.00,510.28,0.00
0.05,104397.97,1489.86,15.88,0.10,1000.00,0.00,515.35,0.07
0.1,104397.97,1489.86,15.79,0.10,1000.00,0.00,515.98,0.00
0.15,104397.98,1489.86,15.87,0.10,1000.00,0.00,515.79,0.23
0.2,104397.97,1489.86,16.00,0.10,1000.00,0.00,515.34,0.00
0.25,104397.97,1489.86,15.81,0.09,1000.00,0.00,515.76,0.13
0.3,104398.01,1489.82,15.78,0.09,1000.00,0.00,515.94,0.23
0.35,104397.99,1489.83,15.87,0.10,1000.00,0.00,515.70,0.14
0.4,104398.02,1489.82,15.61,0.09,1000.00,0.00,515.33,0.15
0.45,104397.63,1490.21,15.54,0.10,1000.00,0.00,515.83,0.50
0.5,104397.57,1490.44,15.89,0.11,1000.00,0.00,515.75,0.12
0.55,104397.63,1489.69,15.81,0.10,1000.00,0.00,515.58,0.09
0.6,104398.69,1493.69,15.89,0.08,1000.00,0.00,515.07,0.20
0.65,104253.06,1364.01,15.55,0.07,1000.00,0.00,515.42,0.00
0.7,104253.12,1185.54,15.89,0.08,1000.00,0.00,515.50,0.00
