0.0,5429.83,128.59,6.13,0.10,990.82,15.69,509.89,0.00
0.05,28.05,237.39,1.93,0.66,253.61,84.47,513.99,0.10
0.1,-119.49,217.50,0.85,0.81,111.91,104.52,514.81,0.10
0.15,-189.68,230.98,1.32,0.90,170.70,113.78,513.48,0.10
0.2,-64.25,142.18,0.93,0.63,124.00,81.15,514.16,0.00
0.25,-104.17,130.83,1.05,0.51,140.04,67.63,514.32,0.14
0.3,-209.33,201.75,1.64,0.93,213.49,119.18,514.18,0.00
0.35,-43.79,125.72,1.35,0.61,174.94,75.63,513.90,0.00
0.4,-66.33,231.67,2.07,0.78,270.39,101.26,514.22,0.21
0.45,171.81,226.58,4.55,1.01,595.21,130.35,514.31,0.18
0.5,-13.97,167.48,5.11,0.94,673.71,125.44,513.45,0.00
0.55,920.77,68.96,7.80,0.03,1000.00,0.00,514.75,0.00
0.6,911.82,49.23,7.55,0.03,1000.00,0.00,514.22,0.26
0.65,910.96,1.82,7.64,0.02,1000.00,0.00,515.66,0.21
0.7,911.38,0.66,7.65,0.02,1000.00,0.00,514.88,0.15
