0.0,1574.66,364.52,0.16,0.04,434.20,96.76,425.73,0.00
0.05,1170.29,445.46,0.13,0.05,328.20,125.18,419.91,0.00
0.1,1483.78,368.50,0.17,0.04,424.80,102.28,419.54,0.00
0.15,365.85,153.60,0.05,0.01,137.90,36.45,419.98,0.00
0.2,389.62,181.70,0.06,0.02,152.50,52.79,419.42,0.00
0.25,184.96,71.02,0.03,0.01,88.10,22.55,419.67,0.00
0.3,158.08,36.41,0.03,0.01,81.60,14.80,419.91,0.07
0.35,6.08,0.07,0.00,0.00,10.00,0.00,419.17,0.00
0.4,13.30,4.71,0.01,0.00,14.30,2.72,418.91,0.00
0.45,7.27,0.59,0.00,0.00,11.00,0.45,420.04,0.00
0.5,5.51,0.48,0.00,0.00,9.10,0.30,419.21,0.00
0.55,7.04,0.39,0.01,0.00,12.40,0.66,419.77,0.00
0.6,89.93,52.38,0.02,0.01,50.20,27.47,419.11,0.00
0.65,4.83,0.10,0.00,0.00,7.00,0.00,419.34,0.00
0.7,66.38,10.78,0.02,0.01,42.90,15.71,419.69,0.00
