0.0,5104.06,205.04,0.28,0.00,1000.00,0.00,425.71,0.00,165.92
0.05,4026.46,269.50,0.28,0.00,1000.00,0.00,419.78,0.00,94.35
0.1,4009.02,399.24,0.28,0.00,1000.00,0.00,420.06,0.00,93.21
0.15,2957.40,277.81,0.28,0.00,1000.00,0.00,419.98,0.00,176.27
0.2,2872.49,413.69,0.28,0.00,1000.00,0.00,420.32,0.11,167.58
0.25,2287.27,375.46,0.28,0.00,1000.00,0.00,420.36,0.00,164.07
0.3,631.85,893.63,0.27,0.00,1000.00,0.00,419.85,0.00,159.55
0.35,548.99,582.32,0.27,0.00,1000.00,0.00,420.09,0.00,147.63
0.4,-71.35,438.73,0.27,0.00,1000.00,0.00,419.95,0.00,137.84
0.45,-12.39,652.01,0.26,0.00,1000.00,0.00,420.07,0.00,74.12
0.5,-271.60,288.95,0.26,0.00,1000.00,0.00,419.69,0.00,71.72
0.55,-460.49,216.14,0.26,0.00,1000.00,0.00,420.11,0.00,72.78
0.6,-444.96,56.08,0.26,0.00,1000.00,0.00,420.11,0.00,59.51
0.65,-605.50,87.28,0.26,0.00,1000.00,0.00,419.54,0.00,58.6
0.7,-434.77,132.08,0.26,0.00,1000.00,0.00,418.73,0.00,58.99
