0.0,885.78,135.82,8.19,1.51,632.37,114.10,429.22,0.55
0.05,958.16,136.81,8.45,0.87,671.47,63.70,432.53,1.02
0.1,805.52,175.54,7.65,1.92,629.21,152.80,433.09,1.02
0.15,872.50,120.23,8.01,1.18,657.78,94.22,432.39,0.69
0.2,1028.66,184.99,9.08,1.66,756.35,136.10,432.76,0.67
0.25,865.31,216.41,8.09,1.79,673.99,148.89,433.29,0.70
0.3,632.63,101.75,6.94,1.25,571.72,102.32,432.38,0.70
0.35,529.90,101.47,6.38,1.48,524.35,122.93,433.17,0.81
0.4,455.31,65.59,6.40,0.87,525.85,70.36,434.27,0.70
0.45,437.66,131.60,5.79,1.53,475.13,125.41,432.61,0.70
0.5,266.40,71.16,5.86,1.08,473.33,87.78,433.44,0.57
0.55,285.41,66.45,8.27,1.25,669.99,96.93,432.97,0.64
0.6,142.54,67.26,8.42,1.16,680.27,91.38,432.96,0.91
0.65,151.14,74.29,6.89,1.74,548.85,138.78,433.51,0.36
0.7,301.26,84.87,6.49,1.68,526.39,133.89,434.39,0.72
