0.0,1352.61,95.14,1.46,0.10,378.79,25.87,426.61,0.27
0.05,2516.44,352.97,3.81,0.55,782.94,113.37,430.82,0.62
0.1,1844.37,451.48,2.89,0.72,584.98,145.63,430.21,0.60
0.15,276.48,27.15,0.57,0.04,117.21,7.95,430.81,0.66
0.2,152.37,1.58,0.38,0.01,74.56,0.61,429.76,0.46
0.25,146.73,10.31,0.37,0.03,73.80,4.42,430.20,0.51
0.3,25.07,14.29,0.10,0.03,19.16,6.20,429.65,0.53
0.35,171.12,0.37,0.46,0.00,89.73,0.14,429.83,0.46
0.4,177.79,0.72,0.45,0.00,89.61,0.13,429.97,0.73
0.45,175.48,0.41,0.45,0.00,88.97,0.09,430.64,0.65
0.5,82.28,0.30,0.24,0.00,47.77,0.16,431.04,0.53
0.55,5.38,0.01,0.05,0.00,10.00,0.00,430.08,0.36
0.6,46.36,1.30,0.15,0.00,27.85,0.43,429.60,0.34
0.65,47.41,0.32,0.15,0.00,28.25,0.18,430.01,0.66
0.7,13.05,0.22,0.08,0.00,15.67,0.21,430.15,0.36
