0.0,4980.88,186.15,2.96,0.16,1000.00,0.00,421.74,0.25
0.05,5029.59,179.27,3.97,0.11,1000.00,0.00,428.64,0.51
0.1,4945.34,168.05,3.89,0.09,1000.00,0.00,429.54,0.57
0.15,4832.22,230.23,3.87,0.12,1000.00,0.00,429.44,0.68
0.2,4821.01,143.18,3.88,0.24,1000.00,0.00,428.67,0.37
0.25,4562.34,103.45,3.95,0.14,1000.00,0.00,428.55,0.62
0.3,4240.17,137.85,3.96,0.15,1000.00,0.00,429.04,0.34
0.35,3705.59,120.59,3.94,0.15,1000.00,0.00,429.50,0.75
0.4,3181.17,88.77,4.00,0.16,1000.00,0.00,428.70,0.65
0.45,3166.65,143.22,3.95,0.15,1000.00,0.00,429.64,0.71
0.5,2723.55,60.84,4.15,0.37,1000.00,0.00,429.69,0.70
0.55,2061.71,57.08,3.88,0.12,1000.00,0.00,429.48,0.51
0.6,1638.32,80.46,3.94,0.12,1000.00,0.00,429.42,0.51
0.65,715.34,156.78,3.90,0.09,1000.00,0.00,429.18,0.54
0.7,684.45,36.92,3.95,0.16,1000.00,0.00,429.51,0.59
