0.0,1209.78,219.86,2.02,0.38,250.79,47.82,429.35,0.00
0.05,969.38,102.46,1.95,0.22,204.82,22.24,434.52,1.15
0.1,582.96,89.60,1.17,0.16,121.01,16.26,433.96,0.88
0.15,289.92,45.60,0.60,0.10,63.53,10.40,435.39,0.91
0.2,459.71,57.46,0.96,0.13,98.98,13.21,433.78,0.97
0.25,373.53,21.87,0.74,0.05,78.23,4.45,433.87,0.94
0.3,325.37,38.16,0.63,0.08,66.59,7.63,433.27,1.34
0.35,266.52,10.23,0.49,0.02,52.58,2.38,433.83,0.80
0.4,248.46,5.52,0.48,0.01,49.46,1.19,435.29,0.86
0.45,231.55,13.09,0.48,0.03,48.29,2.49,433.20,1.17
0.5,262.94,6.76,0.53,0.02,52.77,1.44,433.66,1.26
0.55,277.98,7.04,0.56,0.01,55.11,1.43,434.16,1.40
0.6,249.66,7.34,0.50,0.01,50.24,1.35,433.97,1.44
0.65,284.74,10.04,0.54,0.01,55.73,1.79,433.83,1.21
0.7,301.66,7.92,0.58,0.02,59.71,1.52,433.53,1.08
