453.56,68.30,0.03,0.01,89.20,14.02,397.25,0.00,49.84
430.50,42.54,0.03,0.00,85.60,7.71,397.91,0.05,50.12
495.00,103.25,0.04,0.01,98.70,23.44,397.15,0.00,51.08
295.75,14.53,0.02,0.00,55.10,3.78,397.37,0.00,45.64
