0.0,8298.95,130.82,0.28,0.00,1000.00,0.00,427.37,0.00,175.69
0.05,7405.94,327.28,0.28,0.01,1000.00,0.00,420.57,0.00,173.92
0.1,5212.49,328.48,0.28,0.00,1000.00,0.00,420.61,0.00,174.77
0.15,5498.42,309.02,0.27,0.00,1000.00,0.00,420.93,0.00,170.97
0.2,3438.57,1089.26,0.27,0.00,1000.00,0.00,420.32,0.00,170.34
0.25,1974.13,1112.36,0.27,0.00,1000.00,0.00,420.14,0.00,161.78
0.3,2047.62,435.41,0.27,0.00,1000.00,0.00,420.34,0.00,157.99
0.35,1843.79,50.69,0.26,0.00,1000.00,0.00,420.50,0.00,145.01
0.4,1379.35,110.55,0.26,0.00,1000.00,0.00,420.51,0.00,140.73
0.45,1189.27,124.19,0.27,0.00,1000.00,0.00,420.10,0.00,75.27
0.5,437.94,80.54,0.27,0.00,1000.00,0.00,420.13,0.11,69.14
0.55,419.00,108.45,0.27,0.00,1000.00,0.00,420.64,0.00,75.05
0.6,806.77,81.54,0.26,0.00,1000.00,0.00,420.05,0.00,58.78
0.65,-340.16,166.17,0.26,0.00,1000.00,0.00,420.36,0.00,59.38
0.7,122.90,384.93,0.26,0.00,1000.00,0.00,420.44,0.00,58.91
