0.0,5040.01,11.94,0.88,0.01,1000.00,0.00,431.82,0.00,447.76
0.05,5050.18,13.96,0.87,0.01,1000.00,0.00,423.17,0.00,482.82
0.1,5046.25,12.33,0.90,0.02,1000.00,0.00,423.07,0.00,491.43
0.15,1709.23,699.50,0.29,0.12,340.90,139.29,423.66,0.00,205.67
0.2,405.71,101.11,0.07,0.02,82.60,20.98,424.28,0.00,73.43
0.25,656.70,230.79,0.12,0.04,134.40,44.77,423.79,0.00,101.29
0.3,904.14,438.51,0.16,0.08,177.20,89.45,423.55,0.00,101.97
0.35,535.75,307.10,0.10,0.06,106.00,62.59,424.92,0.14,66.01
0.4,409.97,70.31,0.08,0.01,81.00,13.40,425.07,0.26,62.09
0.45,351.22,95.18,0.07,0.02,71.90,16.46,425.87,0.47,61.23
0.5,424.16,92.02,0.08,0.02,81.20,17.58,425.67,0.22,61.98
0.55,371.65,65.75,0.08,0.01,72.10,11.95,425.32,0.30,58.92
0.6,335.31,105.50,0.05,0.02,65.40,19.25,423.30,0.00,58.2
0.65,228.75,87.66,0.03,0.01,46.80,17.28,423.19,0.00,48.99
0.7,144.16,59.11,0.02,0.01,30.60,12.23,422.83,0.00,43.81
