0.0,77140.94,3289.35,1.30,0.21,1000.00,0.00,431.85,0.00,638.33
0.05,77140.94,3289.35,1.28,0.22,1000.00,0.00,423.04,0.00,711.94
0.1,77140.93,3289.35,1.29,0.22,1000.00,0.00,423.50,0.00,475.00
0.15,77140.93,3289.35,1.28,0.22,1000.00,0.00,423.40,0.00,697.02
0.2,77141.04,3289.59,1.37,0.23,1000.00,0.00,423.64,0.00,706.32
0.25,77143.52,3282.99,1.39,0.23,1000.00,0.00,423.59,0.00,785.44
0.3,77147.05,3298.02,1.42,0.23,1000.00,0.00,423.12,0.00,704.36
0.35,77171.44,3405.20,1.50,0.21,1000.00,0.00,425.48,0.27,516.46
0.4,77172.26,3390.55,1.52,0.21,1000.00,0.00,425.98,0.28,669.89
0.45,77240.73,3321.24,1.55,0.23,1000.00,0.00,425.47,0.41,521.53
0.5,77204.49,3294.56,1.57,0.23,1000.00,0.00,425.32,0.21,471.33
0.55,77147.37,3169.27,1.58,0.23,1000.00,0.00,425.94,0.40,469.93
0.6,76692.91,4716.56,1.25,0.17,1000.00,0.00,423.39,0.00,641.29
0.65,77151.54,11843.95,1.28,0.15,1000.00,0.00,422.80,0.00,531.12
0.7,78148.68,220.43,1.11,0.06,1000.00,0.00,423.23,0.00,495.94
