0.0,8285.89,48.98,0.86,0.00,1000.00,0.00,378.18,0.14
0.05,6583.41,321.30,1.69,0.79,1000.00,0.00,381.22,0.32
0.1,6350.51,295.53,1.32,0.01,1000.00,0.00,381.54,0.45
0.15,3064.87,209.41,2.18,0.93,1000.00,0.00,381.55,0.33
0.2,2928.89,146.21,1.30,0.00,1000.00,0.00,381.35,0.68
0.25,2547.00,197.23,1.31,0.01,1000.00,0.00,381.96,0.31
0.3,1000.18,66.71,1.91,0.91,1000.00,0.00,381.00,0.34
0.35,339.52,13.86,1.37,0.01,1000.00,0.00,381.27,0.47
0.4,489.68,16.70,1.53,0.48,1000.00,0.00,381.30,0.29
0.45,303.38,7.15,1.36,0.01,1000.00,0.00,382.03,0.68
0.5,112.15,3.11,1.38,0.01,1000.00,0.00,381.25,0.49
0.55,-277.70,7.80,1.71,0.75,1000.00,0.00,381.06,0.46
0.6,-304.85,2.62,1.37,0.01,1000.00,0.00,381.19,0.58
0.65,-212.34,14.63,1.39,0.01,1000.00,0.00,381.78,0.64
0.7,-199.44,20.40,1.36,0.01,1000.00,0.00,381.89,0.46
