0.0,3590.51,4.26,3.66,0.02,1000.00,0.00,426.79,0.09
0.05,3281.62,212.27,4.25,0.33,910.15,60.15,431.19,0.69
0.1,153.00,3.80,0.36,0.02,73.98,1.44,430.33,0.82
0.15,998.10,29.50,1.46,0.09,297.38,7.90,430.58,0.66
0.2,9.92,0.18,0.06,0.00,12.23,0.12,430.12,0.71
0.25,52.22,0.50,0.18,0.02,32.04,0.32,430.90,0.49
0.3,50.88,0.63,0.15,0.00,30.97,0.40,431.66,0.77
0.35,59.93,0.36,0.18,0.00,36.38,0.16,430.49,0.61
0.4,55.96,0.32,0.16,0.00,34.20,0.19,430.97,0.63
0.45,133.40,1.71,0.36,0.02,70.96,0.77,431.23,0.88
0.5,74.05,0.32,0.24,0.01,45.46,0.17,430.81,0.73
0.55,74.04,0.32,0.23,0.01,45.46,0.17,432.27,1.13
0.6,74.04,0.32,0.23,0.00,45.46,0.17,430.19,0.48
0.65,74.05,0.32,0.22,0.00,45.46,0.17,431.04,1.08
0.7,74.04,0.32,0.22,0.00,45.46,0.17,431.07,1.08
