0.0,77140.94,3289.35,1.30,0.21,1000.00,0.00,431.85,0.00,638.33
0.05,77140.94,3289.35,1.30,0.21,1000.00,0.00,423.72,0.00,693.26
0.1,77140.93,3289.35,1.30,0.22,1000.00,0.00,423.24,0.00,473.61
0.15,77140.93,3289.35,1.32,0.24,1000.00,0.00,423.32,0.00,693.9
0.2,77149.69,3277.55,1.36,0.23,1000.00,0.00,423.73,0.00,792.46
0.25,77131.23,3298.61,1.38,0.23,1000.00,0.00,423.32,0.00,697.96
0.3,77148.96,3299.74,1.42,0.23,1000.00,0.00,423.26,0.00,726.48
0.35,77165.96,3394.03,1.50,0.22,1000.00,0.00,425.04,0.29,777.72
0.4,77234.02,3294.85,1.52,0.22,1000.00,0.00,425.21,0.43,663.95
0.45,77226.07,3297.35,1.55,0.23,1000.00,0.00,425.85,0.36,529.95
0.5,77248.81,3259.05,1.57,0.23,1000.00,0.00,425.75,0.43,476.5
0.55,77169.69,3099.87,1.59,0.23,1000.00,0.00,425.59,0.24,463.55
0.6,74888.26,5337.07,1.24,0.11,1000.00,0.00,423.01,0.00,670.69
0.65,78212.32,1903.19,1.33,0.19,1000.00,0.00,422.57,0.00,706.17
0.7,97061.37,5457.18,1.14,0.01,1000.00,0.00,423.13,0.00,379.37
