0.0,3593.00,9.95,0.38,0.00,1000.00,0.00,427.16,0.00
0.05,3589.47,10.63,0.38,0.00,1000.00,0.00,420.83,0.00
0.1,2465.00,650.67,0.26,0.07,675.50,183.75,421.14,0.00
0.15,508.68,530.28,0.07,0.05,169.00,139.29,420.73,0.00
0.2,1244.52,69.16,0.14,0.01,379.60,32.26,421.20,0.00
0.25,866.70,22.12,0.11,0.00,283.10,9.08,420.76,0.00
0.3,453.11,450.09,0.06,0.05,152.10,141.77,420.50,0.00
0.35,426.73,19.44,0.06,0.00,159.00,5.55,421.03,0.00
0.4,194.87,125.89,0.04,0.02,101.50,41.17,420.56,0.00
0.45,73.08,38.43,0.02,0.01,46.40,18.92,420.71,0.00
0.5,13.12,0.09,0.01,0.00,14.00,0.00,420.39,0.00
0.55,8.11,0.32,0.00,0.00,9.70,0.46,420.21,0.07
0.6,33.48,20.82,0.01,0.00,26.00,11.25,420.80,0.00
0.65,13.38,0.91,0.01,0.00,19.30,1.19,420.01,0.00
0.7,1.15,0.70,0.01,0.00,16.50,0.67,420.41,0.00
