0.0,160.82,2.93,0.27,0.01,81.58,1.31,445.39,0.00
0.05,159.20,2.04,0.35,0.01,81.42,0.87,447.55,0.07
0.1,157.21,1.73,0.35,0.00,80.65,0.76,448.70,0.00
0.15,157.07,3.26,0.35,0.01,80.54,1.45,447.83,0.00
0.2,7.99,0.02,0.04,0.00,9.00,0.00,447.88,0.18
0.25,9.58,0.10,0.05,0.00,10.04,0.07,447.79,0.00
0.3,45.72,0.43,0.12,0.00,26.59,0.22,447.58,0.00
0.35,47.80,5.24,0.13,0.01,27.97,2.85,447.62,0.00
0.4,39.88,0.30,0.11,0.00,23.61,0.17,447.74,0.00
0.45,42.56,0.13,0.11,0.00,24.96,0.07,448.66,0.00
0.5,9.38,0.02,0.05,0.00,10.00,0.00,447.91,0.00
0.55,7.94,0.01,0.04,0.00,9.00,0.00,448.41,0.00
0.6,7.84,0.06,0.04,0.00,8.98,0.06,447.90,0.00
0.65,6.87,0.01,0.04,0.00,8.00,0.00,447.78,0.00
0.7,6.87,0.01,0.04,0.00,8.00,0.00,447.87,0.00
