0.0,1003.37,31.28,0.26,0.00,1000.00,0.00,446.58,0.00,172.13
0.05,815.58,46.88,0.27,0.00,1000.00,0.00,439.50,0.00,173.13
0.1,675.21,242.47,0.26,0.00,1000.00,0.00,438.94,0.00,172.41
0.15,7.77,68.39,0.27,0.00,1000.00,0.00,439.03,0.11,177.26
0.2,146.30,94.86,0.27,0.00,1000.00,0.00,439.06,0.00,170.82
0.25,11.22,23.82,0.27,0.00,1000.00,0.00,439.35,0.00,167.22
0.3,625.43,170.53,0.26,0.00,1000.00,0.00,439.47,0.00,158.37
0.35,202.35,190.93,0.26,0.00,1000.00,0.00,439.29,0.00,149.14
0.4,11.03,3.87,0.26,0.00,1000.00,0.00,438.33,0.00,142.84
0.45,23.51,14.58,0.26,0.00,1000.00,0.00,438.51,0.00,80.9
0.5,22.95,2.38,0.26,0.00,1000.00,0.00,438.72,0.00,74.86
0.55,17.42,12.14,0.26,0.00,1000.00,0.00,438.69,0.00,79.11
0.6,-5.87,9.14,0.24,0.00,1000.00,0.00,438.64,0.00,63.03
0.65,-7.82,8.31,0.25,0.00,1000.00,0.00,438.52,0.00,64.15
0.7,-8.44,11.47,0.24,0.00,1000.00,0.00,438.54,0.00,63.24
