0.0,35281.42,7501.86,0.98,0.04,1000.00,0.00,447.35,0.00,561.42
0.05,32395.98,7428.98,0.97,0.02,1000.00,0.00,440.12,0.00,562.63
0.1,31405.30,7208.88,1.03,0.04,1000.00,0.00,439.72,0.00,572.47
0.15,23341.60,13626.76,1.09,0.10,1000.00,0.00,440.36,0.00,516.49
0.2,55878.65,24572.59,1.12,0.14,1000.00,0.00,439.65,0.00,462.93
0.25,44659.31,12982.23,1.12,0.03,1000.00,0.00,439.36,0.00,644.1
0.3,58019.69,11910.39,1.15,0.09,1000.00,0.00,439.77,0.00,615.83
0.35,44056.41,16145.38,1.30,0.15,1000.00,0.00,442.41,0.32,603.39
0.4,58358.91,17653.35,1.25,0.09,1000.00,0.00,441.12,0.28,600.31
0.45,53343.27,16148.22,1.32,0.12,1000.00,0.00,441.47,0.43,439.18
0.5,45971.99,16936.11,1.31,0.05,1000.00,0.00,442.11,0.28,449.22
0.55,70667.45,29279.46,1.35,0.15,1000.00,0.00,442.35,0.35,397.9
0.6,47518.45,13652.75,0.88,0.07,1000.00,0.00,439.37,0.00,474.72
0.65,39821.92,8383.87,0.89,0.03,1000.00,0.00,439.23,0.00,450.74
0.7,57940.37,5812.42,0.89,0.05,1000.00,0.00,439.39,0.09,422.09
